# EvtID pe_px[MeV/c] pe_py[MeV/c] pe_pz[MeV/c] prec_px[MeV/c] prec_py[MeV/c] prec_pz[MeV/c] pidrec zvtx[cm] weight
163544 -5.6104076005e+01 -9.3575728800e+02 4.2606863659e+03 3.4632433922e+02 -5.8886871009e+01 -1.0988067464e+02 2212 -2.9995001871e+00 6.3765321651e+00
164269 1.4280011876e+02 -1.0687686495e+03 4.1750086255e+03 2.5216664099e+02 4.1131979445e+01 -4.0973993448e+02 2212 -3.2217421669e+00 1.8983741368e-02
164898 -8.1155429175e+01 -9.5430035417e+02 3.7776728040e+03 5.2277255088e+02 -8.0686492016e+01 -2.0210060633e+02 2212 -4.5359990043e+00 3.0245136426e-01
165052 -4.4696607774e+01 -1.0744290153e+03 4.6378702318e+03 4.2149368719e+02 1.3229547973e+01 -1.2318051887e+02 2212 -2.7332530981e+00 2.0207701546e+00
165316 7.1832448952e+01 -1.0094355115e+03 4.4095743622e+03 4.2802208094e+02 -1.1392155271e+01 -3.2474741957e+02 2212 -1.0160500365e+00 8.0591960623e-02
166254 1.6715119527e+02 -1.0333007007e+03 4.7789213384e+03 3.5514529674e+02 1.7144511997e+01 -1.0871619451e+02 2212 -3.4183704767e+00 4.7994738389e+00
166548 -2.9501748016e+02 -1.1285780606e+03 4.7451164630e+03 2.5126033962e+02 -8.3034316770e+01 -3.9309146508e+02 2212 -2.5357071725e+00 1.9964607267e-02
166754 2.2839989331e+02 -1.0524734080e+03 4.1482247249e+03 6.2492965312e+02 -6.2533628296e+01 -8.2920550714e+01 2212 -4.4960103226e+00 2.4219052411e-01
166770 -1.2238278667e+02 -1.0823455148e+03 4.1653957258e+03 2.9627462069e+02 2.6429691539e+01 -2.9626911464e+02 2212 -1.3187492448e+00 3.5086067684e-01
167428 -1.4471165639e+02 -1.0155091996e+03 3.9529543981e+03 3.6250452035e+02 4.7478966782e+01 -3.1012822538e+02 2212 -2.2061968707e+00 2.0087770019e-01
167492 1.2777599924e+02 -1.0793104648e+03 4.4449093113e+03 3.9699397993e+02 1.1402326194e+02 -3.3697187330e+02 2212 -2.4835595565e+00 7.1499661299e-02
167918 8.2718641676e+01 -1.1814700307e+03 4.6525524455e+03 2.1609084133e+02 -6.6739434607e+01 -4.3269227946e+02 2212 -5.0990001888e+00 3.6318391276e-04
168253 1.6049605027e+02 -1.0596711513e+03 4.3352332816e+03 3.9311110409e+02 -9.4941678240e+01 -3.2665772788e+02 2212 -5.0863856922e+00 5.4842316840e-02
168835 -2.4488046266e+02 -1.0673231505e+03 4.7589416029e+03 1.1049954412e+02 2.7426419987e+01 -1.7539636259e+02 2212 -4.8992881803e+00 2.9838665708e+01
169781 -1.8988180648e+02 -1.1737760422e+03 4.6675841087e+03 3.2521297041e+02 -3.7194184425e+01 -3.6589078131e+02 2212 -2.4425461162e+00 2.6915477614e-02
169840 -1.9441164351e+01 -9.8388107970e+02 4.1966436555e+03 3.9828427410e+02 6.8530989303e+01 -3.1840534825e+02 2212 -4.1135668447e+00 1.6530397275e-01
170416 -2.1040938303e+01 -9.4214599879e+02 4.1302811373e+03 2.6681685438e+02 -8.3901492410e+01 -1.8200415643e+02 2212 -4.1951233435e+00 5.0231538077e+00
170492 -1.2372671937e+02 -1.1430632538e+03 4.8472280962e+03 1.7617395278e+02 1.1800392073e+01 -3.1015907329e+02 2212 -5.2208620294e+00 5.5931716384e-01
170562 4.2827888989e+01 -1.0616951422e+03 4.2289686300e+03 3.1378004422e+02 -1.2556625232e+01 -3.5361187455e+02 2212 -5.1625574003e+00 8.7359929646e-02
171034 -1.1360260116e+02 -9.0563016591e+02 3.8951839749e+03 4.7734352672e+02 9.4731167043e+01 -2.8069313192e+02 2212 -2.6735130786e+00 2.0742908227e-01
171407 -1.5495982034e+02 -1.1579317171e+03 4.5560474385e+03 3.9125996083e+02 6.9692465313e+01 -3.1351903056e+02 2212 -3.8275858499e+00 8.9418456655e-02
171421 -2.7449845173e+01 -1.1169667508e+03 4.4950917216e+03 5.0203772751e+01 1.6232293812e+01 -1.0086180848e+02 2212 -5.4682392813e-01 4.0323294296e+02
171477 -1.1489750122e+02 -8.3916927773e+02 3.7865017109e+03 2.4418215761e+02 -3.2081522082e+01 -3.7450884132e+02 2212 -6.5183642856e-01 2.9143911083e-01
171746 -2.5375678523e+02 -1.1225019891e+03 4.6819609600e+03 4.7962721619e+02 -9.5100346442e+01 -2.7810577698e+02 2212 -3.6693547312e+00 7.6253836324e-02
172245 -1.1723739403e+02 -1.1146412155e+03 4.2406714795e+03 4.4532146956e+02 9.0476179952e+01 -2.7745099687e+02 2212 -3.5236573948e+00 1.0178628928e-01
173596 -1.1109863251e+02 -1.0123030029e+03 4.4313787576e+03 1.2056161105e+02 2.2815144525e+00 -4.0272653649e+02 2212 -3.3353096684e+00 1.3554912159e-01
173945 5.7822551498e+01 -1.0623495603e+03 4.1918496934e+03 2.3935538103e+02 -4.3865501310e+01 -3.9019531195e+02 2212 -5.9889790090e-01 4.7994191398e-02
174064 7.0321134438e+01 -8.9403309458e+02 3.8520734169e+03 2.0500490973e+02 -4.9452360421e+01 -1.7515191852e+02 2212 -4.5238108044e+00 1.2512462393e+01
174733 -1.3372459313e+02 -1.1238030571e+03 4.6211841629e+03 5.2317452804e+02 2.6207457249e+01 -1.7103560824e+02 2212 -4.0560938099e+00 3.4236373000e-01
175615 -2.1999235770e+02 -1.0448170624e+03 4.0694589309e+03 3.4231589695e+02 -1.2154114341e+02 -2.4455305654e+02 2212 -1.7095032632e+00 4.9825918046e-01
175810 1.9974848297e+02 -1.0691473153e+03 4.2799300014e+03 2.7895903121e+02 7.3165506126e+01 -2.2435359050e+02 2212 -4.0561065201e+00 1.3561620173e+00
175880 -4.5866102815e+01 -1.0100741859e+03 3.9303592359e+03 2.6809289709e+02 1.7679330132e+01 -2.4389937516e+02 2212 -3.1189960691e+00 1.4783160910e+00
176001 -1.1242165305e+02 -1.1513561756e+03 4.5939860368e+03 6.1269989392e+02 -3.2077340091e+01 -1.4922305231e+02 2212 -1.2343810075e+00 1.1734820170e-01
176527 -2.4885071362e+00 -8.9878243828e+02 4.2224406630e+03 2.6066563748e+02 -4.7065319368e+01 -3.6456156568e+02 2212 -2.0802612621e+00 2.9147720532e-01
176805 -2.0707059521e+02 -1.1265433850e+03 4.3812299837e+03 4.8384333797e+02 -1.3884596537e+02 -5.7076641706e+01 2212 -1.8644332415e+00 1.0164650688e+00
177022 1.6103745874e+02 -1.0355375366e+03 4.2724935627e+03 1.6211198946e+02 -1.7601603831e+01 -2.5064384313e+02 2212 -4.1380208656e+00 2.7298986399e+00
177138 1.8717735825e+02 -9.3473310914e+02 4.0154768431e+03 1.3479303972e+02 -1.3416142146e+01 -4.5808819464e+02 2212 -4.6811364959e+00 4.2272235032e-03
177360 -2.8826253275e+02 -9.8574321060e+02 4.1120704291e+03 1.3919075351e+02 4.4314199372e+01 -3.2828552140e+02 2212 -3.7133813354e+00 7.0509442114e-01
178007 -5.4749281241e+01 -8.7784706726e+02 4.0809174103e+03 1.9815558099e+02 -2.5511639873e+00 -4.3687569283e+02 2212 -2.9324934464e+00 3.8316397883e-02
178039 -2.8679393928e+01 -9.4623314729e+02 4.1773563617e+03 3.9657037014e+02 1.2140662587e+02 -1.0264629874e+00 2212 -1.2559406490e+00 6.6778226897e+00
178350 1.5497431915e+01 -1.0071193950e+03 4.4591501108e+03 2.0350055277e+02 -4.6153990096e+01 -4.3138639770e+02 2212 -4.2487580383e+00 1.8407083625e-02
178737 1.7929384375e+02 -1.0062445604e+03 4.5656591129e+03 2.9890978062e+02 -1.7566132951e+01 -2.8345326501e+02 2212 -1.5711474589e+00 7.5325510582e-01
178923 1.6847609496e+02 -9.4936623580e+02 4.2497749318e+03 1.0105594213e+02 -1.3613388082e+01 -4.6156981304e+02 2212 -2.6272431850e+00 5.4850282903e-03
180251 -1.5504099294e+02 -1.0391184331e+03 4.4173716996e+03 3.1180207020e+02 -1.0012096504e+02 -3.6834599393e+02 2212 -2.2644754762e+00 6.3024457304e-02
180526 -2.6947999299e+02 -1.1582742073e+03 4.7838734366e+03 6.7877256817e+01 9.6029118426e-01 -4.4264288712e+02 2212 -3.5461885245e+00 1.2848146180e-02
180784 -1.0932192366e+02 -1.0816247839e+03 4.7938818373e+03 5.7828656777e+02 -1.5686045175e+02 -8.3436663552e+00 2212 -2.1648021177e+00 1.0323506533e+00
181211 -2.6605525437e+02 -1.0287163017e+03 4.0492568306e+03 2.5504457174e+02 7.1619350018e+01 -2.1156900367e+02 2212 -1.7760940997e+00 2.1806544626e+00
181536 -2.9614887119e+02 -1.0490604754e+03 4.3879884139e+03 1.8244447833e+02 4.8160474241e+01 -3.9751489419e+02 2212 -1.9150097349e+00 1.0366406900e-01
181569 5.0237105560e+01 -1.0118407304e+03 4.6128361840e+03 1.3888185961e+02 -7.2876167525e+00 -4.5013618135e+02 2212 -3.7247622625e+00 1.4484083225e-02
181603 2.6866039877e+02 -1.1354438895e+03 4.7080894612e+03 4.8531802139e+01 -1.3738430680e+01 -4.6670279630e+02 2212 -8.0560776358e-01 1.0103826918e-04
182248 -1.5412787754e+02 -1.0418711396e+03 4.2073699553e+03 3.1984223716e+02 -9.2584289317e+01 -1.5398816376e+02 2212 -3.5744712916e+00 2.5921547927e+00
182321 2.2610351903e+02 -1.0024382655e+03 4.4035903170e+03 4.0393505377e+02 1.2400583210e+02 -1.3863632407e+02 2212 -5.0864512888e+00 1.9571119466e+00
182450 1.2342334064e+02 -9.9176171182e+02 4.5778574737e+03 2.8292066820e+02 2.4014217049e+01 -1.4897552437e+02 2212 -1.6140712269e+00 7.3535815932e+00
182619 -2.6443476007e+02 -1.0672294719e+03 4.3345792402e+03 5.3439629779e+02 -1.4159410485e+01 -2.3038964485e+02 2212 -4.1607986817e+00 1.1846461819e-01
182986 9.2832327039e+01 -1.1899526409e+03 4.7880652759e+03 2.6577818677e+02 -5.8552828096e+01 -2.5514308334e+02 2212 -5.0316291542e+00 5.2497752940e-01
183180 1.4168765397e+02 -1.0238380950e+03 4.1862780004e+03 9.8462906706e+01 1.6802348494e+01 -3.6711687865e+02 2212 -4.1631804879e+00 2.9304588861e-01
183689 1.2311181410e+02 -1.1759004494e+03 4.6161871981e+03 4.4701218129e+02 -1.1082539012e+02 -9.2586794257e+01 2212 -2.9945332087e+00 8.9323376381e-01
183844 1.2021342187e+02 -8.9929189382e+02 3.9587760833e+03 2.5135806871e+02 -6.5006812868e+01 -2.7943842602e+02 2212 -2.1163504438e+00 1.4919308005e+00
183925 6.5410976614e+01 -1.1162529353e+03 4.7499832165e+03 1.8951015863e+02 -9.9616206006e+00 -1.9569932866e+02 2212 -5.0862115291e+00 5.9116303386e+00
184121 -2.8891477886e+02 -1.2516944699e+03 4.8960110696e+03 1.4128343305e+02 3.3090226718e+01 -3.9942294396e+02 2212 -1.9729741926e+00 1.8739839030e-02
184603 2.4123301647e+02 -9.3824890924e+02 4.2359710267e+03 3.8262137913e+02 1.1314476379e+02 -2.6502475931e+02 2212 -2.3902293721e+00 5.6335168372e-01
184708 -2.4479607349e+02 -9.2578636334e+02 4.1272718043e+03 8.1437326376e+01 -1.8215625248e+01 -4.3012790348e+02 2212 -4.4424566028e+00 7.0409799054e-02
184994 -2.5802756208e+02 -1.0304667840e+03 4.7623750597e+03 2.3073326676e+02 -7.0973826461e+01 -4.2038538085e+02 2212 -3.2274458192e+00 2.0745937046e-02
185949 -2.6790078823e+02 -1.1387302500e+03 4.5720580043e+03 3.8171466708e+02 -2.4601901288e+01 -3.6834288575e+02 2212 -1.7895118992e+00 1.5163348811e-02
186127 -1.3028597375e+02 -8.5139002214e+02 3.8858346462e+03 1.2279335897e+02 3.9792749923e+01 -3.1728641172e+02 2212 -1.6805946263e+00 2.1869392664e+00
186298 1.1107740554e+02 -9.5034267804e+02 4.0524740623e+03 4.8312130371e+02 -7.0250722372e+01 -1.4872279456e+02 2212 -1.8264702854e+00 1.0699139211e+00
186412 2.0918049314e+02 -1.0216166869e+03 4.4122452962e+03 2.3565324163e+02 -2.6028657519e+01 -2.5036997800e+02 2212 -2.7856320674e+00 1.7180793353e+00
187417 2.1056097399e+02 -9.3822449255e+02 4.3332529346e+03 2.9808239804e+02 -4.1310097933e+01 -3.9121195304e+02 2212 -2.4045323494e+00 6.4451023018e-02
187722 -1.3948951991e+02 -9.0789208001e+02 3.9015854608e+03 1.9073004596e+02 3.4137896944e+01 -3.4354075296e+02 2212 -1.7711467582e+00 6.7349285315e-01
188561 -1.8621105366e+02 -1.1477063544e+03 4.6820361363e+03 2.5405793404e+02 -4.2021507699e+01 -4.0382011973e+02 2212 -1.9853873348e+00 1.3799960769e-02
188692 -1.3527252091e+02 -1.2307360703e+03 4.8128436493e+03 4.0228920487e+02 1.3098554892e+02 -1.4822391164e+02 2212 -2.6466208308e+00 7.6208638546e-01
189671 -1.3306714691e+02 -8.3650921192e+02 3.8282969456e+03 1.2794954414e+02 -3.7760537471e+01 -3.2735763621e+02 2212 -2.7803183564e+00 1.6865211648e+00
189925 2.0806536806e+02 -9.8646444605e+02 4.4356866470e+03 4.2253073585e+02 9.0374716542e+01 -9.5631439505e+01 2212 -3.8778722712e+00 2.9359799624e+00
190317 -7.6955393969e+01 -9.4032469638e+02 4.2634851369e+03 2.1956192396e+02 -7.3608805248e+01 -3.9253221334e+02 2212 -5.1948465658e+00 1.1647677351e-01
190455 -5.7272716524e+01 -1.0422177367e+03 4.6113898721e+03 1.8345979747e+02 -6.0525817598e+01 -2.8565549958e+01 2212 -5.1808067535e+00 1.0833144866e+02
191414 -3.1718240581e+02 -1.0756490624e+03 4.6166157321e+03 2.8947561528e+02 2.2386641407e+01 -4.1578962527e+02 2212 -3.7485745742e+00 1.3272481016e-02
191828 -1.9250891272e+02 -9.0967212668e+02 4.1384672724e+03 5.9199523712e+00 -1.5077864844e+00 -7.4599744060e+01 2212 -2.9647119688e+00 2.7062859159e+03
192500 -1.2163047523e+02 -1.0126492704e+03 3.9768692396e+03 3.6008105118e+01 -1.2838664443e+01 -4.7230031600e+02 2212 -2.4460738252e+00 6.4665664226e-04
192747 1.3028109405e+02 -1.0923442070e+03 4.6134241631e+03 1.6517799866e+02 2.1324418429e+01 -4.2252106968e+02 2212 -5.4310377380e+00 3.1460938963e-02
192938 1.3432934533e+02 -1.1157122148e+03 4.2678236770e+03 3.5280875126e+02 -2.1688567941e+01 -1.0256504331e+02 2212 -4.4012212900e+00 2.5826041854e+00
193098 7.2890394211e+00 -8.2618960272e+02 3.8579722544e+03 3.3182304919e+02 -1.0955743035e+02 -2.1038518368e+02 2212 -1.0023407505e+00 3.0014795876e+00
193186 1.5687368449e+02 -9.1331750407e+02 3.9344023348e+03 4.4542561578e+02 6.0150872497e+01 -3.1664526889e+02 2212 -1.9742109715e+00 1.0055657836e-01
193784 -1.2414362238e+02 -1.2355071251e+03 4.7165421641e+03 4.0529367336e+02 -7.8103134857e+01 -8.4998755092e+01 2212 -4.1108543072e+00 1.2005355804e+00
194099 -2.1787965644e+02 -1.0633061100e+03 4.8163685236e+03 5.4366479951e+01 5.3819110948e+00 -4.7339170788e+02 2212 -2.8623625364e+00 2.5224488915e-03
194997 -2.4710137774e+02 -1.0186152222e+03 4.7285132669e+03 2.8039189945e+02 -9.4778783319e+00 -3.0519676385e+02 2212 -2.3048055319e+00 6.2130956347e-01
195049 -2.0773133237e+02 -9.6273810318e+02 4.4145512112e+03 1.0961206453e+02 2.1392026404e+01 -3.7072807667e+02 2212 -4.9076692057e+00 4.5021857503e-01
195969 6.1796747226e+01 -1.1171380378e+03 4.2957089964e+03 3.2408571288e+02 1.6773461787e+01 -3.6601509012e+02 2212 -4.1352611857e+00 3.4822217211e-02
196041 2.6397136632e+02 -1.1535649941e+03 4.6333348656e+03 5.8000125291e+02 1.6217538535e+02 -4.3339654145e+01 2212 -4.5516956861e+00 4.4683157635e-01
196467 1.2186565620e+02 -9.6459618328e+02 4.1595374414e+03 3.0201686146e+02 -9.0232212733e+01 -7.4271869210e+01 2212 -4.2604803999e+00 9.8143862124e+00
196585 -1.1206342763e+02 -1.2203421610e+03 4.8469065375e+03 5.7539582452e+01 -7.2734929540e+00 -4.0731523555e+02 2212 -7.4269976420e-01 2.6206196782e-02
197303 1.4422130017e+02 -1.1270379386e+03 4.3227088301e+03 5.6745121253e+02 -1.1830623606e+02 -8.4968823897e+01 2212 -9.8135381192e-01 3.2059132188e-01
197703 -1.6121444021e+02 -1.0997425986e+03 4.4685043295e+03 3.7627455947e+02 1.3368674503e+02 -3.6484060025e+02 2212 -3.4423115542e+00 3.1044808371e-02
198199 -2.6667031050e+02 -9.7311603579e+02 4.2666928464e+03 4.7169828531e+02 -3.8309858217e+01 -2.3214571336e+02 2212 -1.4133061464e+00 4.0193597540e-01
198617 1.7830966245e+02 -8.7941844373e+02 4.0466108872e+03 3.9418943769e+02 -1.2863909579e+02 -2.6465305599e+02 2212 -1.8453881454e+00 5.2343714945e-01
198986 2.1504404497e+02 -1.2344607624e+03 4.7706368627e+03 3.5033728178e+02 -2.0766497224e+01 -2.4993312738e+02 2212 -2.0447772515e+00 1.9335918386e-01
199199 -1.3559431367e+01 -9.7338189775e+02 4.6080183730e+03 6.1865642053e+01 1.4212704562e+01 -4.1276846697e+02 2212 -2.0526813385e+00 1.7577000907e-01
199351 -1.9599900028e+02 -1.0621346754e+03 4.2304830818e+03 1.4977617438e+02 -4.7581779683e+01 -4.2133137785e+02 2212 -4.7528324050e+00 2.4772656563e-02
199405 1.1827441218e+02 -9.7880204911e+02 4.0086408958e+03 3.0916889267e+02 4.1618360220e+01 -2.9658182112e+02 2212 -1.6801326473e+00 5.2275109613e-01
200117 -2.1650271572e+02 -1.1533076815e+03 4.8678590962e+03 1.8797090356e+02 4.6340089215e+00 -4.0186664744e+02 2212 -1.8162266626e+00 4.0567738580e-02
200252 -9.4834492579e+01 -1.0945481489e+03 4.4188391923e+03 2.5289885645e+02 -2.0564202301e+01 -3.9210220939e+02 2212 -3.8786415029e+00 3.7685626332e-02
200485 1.4838272968e+02 -8.4010877479e+02 3.9646355776e+03 2.9152441959e+01 3.8841097537e+00 -3.3419964361e+02 2212 -2.6636336367e+00 2.0214870895e+00
200489 -1.7067138588e+02 -9.1741115641e+02 4.0094754230e+03 3.4949690200e+02 6.7656986268e+01 -2.7115373965e+02 2212 -4.4366348728e+00 8.8491395955e-01
200619 8.2681371024e+01 -1.1667195435e+03 4.6600351891e+03 4.4944540888e+02 2.3292226379e+01 -2.4284316732e+02 2212 -2.5689262543e+00 1.5703801571e-01
201232 -1.6923428588e+02 -1.0603069681e+03 4.1413504955e+03 5.7116894168e+02 1.6198301998e+02 -1.6282119228e+02 2212 -4.1383609008e+00 2.1911044618e-01
202615 -6.5789064805e+00 -9.9814974685e+02 4.0591977962e+03 3.6032207223e+02 -3.8693514262e+01 -3.2945314976e+02 2212 -2.6362381161e+00 1.3409917685e-01
203120 1.8397509829e+02 -9.6915381198e+02 4.2875109110e+03 1.5814691162e+02 -7.4140245324e+00 -2.2789312672e+02 2212 -3.2620001836e+00 6.5850124373e+00
203517 -9.6964221448e+01 -9.4650505730e+02 4.4491757851e+03 3.0414764204e+02 2.6633282967e+00 -3.6406677093e+02 2212 -1.2532712386e+00 1.9225833343e-01
203618 1.1101017299e+02 -1.1453137138e+03 4.3619936405e+03 4.9706844776e+01 -1.6966676165e+01 -4.5214181237e+02 2212 -3.0437849958e+00 5.4647947360e-03
203689 2.5205504570e+02 -1.0034073095e+03 4.3016970567e+03 8.8477830189e+01 -1.9274697581e+01 -4.6260934440e+02 2212 -2.4256845745e+00 2.1831103648e-03
204112 -4.3439522061e+01 -9.4911229514e+02 3.7928318413e+03 2.3199289417e+02 -7.1768333153e+01 -4.2556804512e+02 2212 -5.4508405104e+00 1.6241474484e-02
204226 -1.4240430188e+02 -9.0378873852e+02 4.2719605035e+03 3.4407214475e+02 5.0580941461e+01 -2.9921813694e+02 2212 -4.1766170349e+00 7.3855333546e-01
204423 -1.1898276502e+02 -1.0384856045e+03 4.3020381461e+03 1.2526715979e+02 3.5199448458e+01 -4.5771282199e+02 2212 -4.7107163568e+00 7.4827558231e-03
204516 6.9579509765e+01 -1.0407642124e+03 4.3974346375e+03 2.5961165698e+02 7.0503512536e+01 -3.7148499718e+02 2212 -4.5580503398e+00 1.1661796494e-01
204655 1.4185280881e+02 -1.2006639517e+03 4.7541763225e+03 2.0258101186e+02 6.2871382270e+01 -4.1871592695e+02 2212 -2.2771624727e+00 1.1342802362e-02
205081 -8.6346068926e+01 -9.6372844267e+02 3.8375618984e+03 2.3979764648e+02 2.1590182657e+01 -3.2907823553e+02 2212 -1.0804513395e+00 4.7631593777e-01
205369 2.2056843647e+02 -1.1083377080e+03 4.4939727841e+03 2.9360476865e+02 9.8421650030e+01 -1.4365886190e+02 2212 -1.2971169578e+00 3.0174758884e+00
205514 -1.6757315396e+02 -9.4161130816e+02 4.3002287660e+03 1.1262817894e+02 3.1608030242e+01 -1.5021605011e+02 2212 -4.6012335557e+00 8.4944249300e+01
205555 -1.0839150984e+02 -9.7816989448e+02 4.0703531080e+03 4.7989129248e+02 5.8177747140e+01 -6.1922787685e+01 2212 -1.2873224048e+00 2.4061218280e+00
206031 9.6549631266e+01 -1.0154796735e+03 3.8652347288e+03 1.8293178954e+02 -1.0516463884e+01 -4.2258771468e+02 2212 -2.5928947511e+00 2.2950589326e-02
206136 -2.6715362164e+01 -9.1539584058e+02 4.0884943311e+03 3.4642214778e+02 1.0741050492e+02 -5.9395119794e+01 2212 -4.5705824643e+00 8.6488976711e+00
206233 -2.7428173897e+02 -1.1227134195e+03 4.6188918245e+03 1.6056519058e+02 -5.0222594047e+01 -4.4903076757e+02 2212 -2.5033585443e+00 5.3165277938e-03
206298 -3.4739646728e+01 -1.0328606035e+03 4.6479822886e+03 5.8844556928e+02 -1.1747703415e+02 -1.2542082605e+01 2212 -2.5748256426e+00 1.2221312520e+00
206654 -1.5225754466e+02 -8.2881831013e+02 3.8836829319e+03 5.1919583559e+02 -1.1299729410e+01 -7.9186180960e+01 2212 -1.0895579117e+00 2.6946850502e+00
206730 5.1677354872e+01 -8.8634771770e+02 4.1761438019e+03 1.0772277247e+02 -3.2378534806e+01 -4.6170980229e+02 2212 -4.7076466407e+00 6.3439275293e-03
207238 -1.6946836674e+02 -1.0063379072e+03 4.5482211744e+03 2.6407784557e+02 -4.9905302412e+01 -1.5259906955e+02 2212 -3.9401959321e+00 7.4465919437e+00
207448 -2.3743660112e+02 -9.0743884426e+02 4.1228358796e+03 1.7377077520e+02 5.5670785520e+01 -1.1241452998e+02 2212 -5.2174852842e+00 6.2429883415e+01
208220 1.0776949566e+02 -1.1114575960e+03 4.3545194702e+03 5.0017907981e+02 -1.1150335644e+01 -7.4904883613e+01 2212 -9.8056758940e-01 1.0312594092e+00
208842 -5.2724456104e+01 -9.2519465480e+02 4.1142232453e+03 4.1229783507e+02 -5.9618860361e+01 -2.5627854167e+02 2212 -2.7834768100e+00 6.2554610410e-01
208915 1.9239139711e+01 -1.0629053565e+03 4.6740726148e+03 4.1870526240e+02 -1.5159104660e+02 -2.8989276289e+02 2212 -2.7209913225e+00 1.2131794512e-01
208928 -1.2763818469e+02 -9.0473184129e+02 4.0730317678e+03 4.8481298060e+02 -1.4157781782e+02 -1.8810608160e+02 2212 -1.7560323265e+00 7.3424041207e-01
209829 1.2313689985e+02 -9.4250806697e+02 4.1687741190e+03 6.1171145228e+01 -1.7797682684e+01 -4.6352815548e+02 2212 -2.0232711530e+00 5.9680408428e-03
210103 8.5632205049e+00 -1.0322308680e+03 4.2923560660e+03 3.0297153504e+02 -5.6338921473e+01 -3.9863270346e+02 2212 -3.4752693954e+00 1.9484869333e-02
210227 1.2734096113e+02 -8.8660995647e+02 3.9014066123e+03 1.1164237107e+02 3.7024860687e+01 -3.7941244999e+02 2212 -4.2292535161e+00 4.3887342649e-01
210310 1.6244043631e+02 -1.0288372950e+03 4.8057106799e+03 2.3010398203e+02 4.0330486690e+01 -1.2594394912e+02 2212 -2.1039799212e+00 1.8262171335e+01
210572 -1.8274484777e+02 -1.0739633426e+03 4.3753983099e+03 4.9034912748e+02 3.9155357469e+01 -2.7665232883e+02 2212 -5.0186524664e+00 8.7212647616e-02
210659 -1.4546700990e+02 -9.7466390329e+02 3.9424358743e+03 4.4526936355e+02 -1.2634593950e+02 -2.7830889118e+02 2212 -5.1373783750e+00 1.3950500111e-01
211263 -7.5533294540e+01 -1.1081522503e+03 4.4681107921e+03 9.6429141134e+01 -3.0458192959e+01 -4.6534297505e+02 2212 -7.8041059501e-01 2.0204210547e-03
211405 -2.9133673762e+02 -1.1809430531e+03 4.7225938381e+03 1.1798128539e+02 3.2721751708e+01 -5.4836842695e+01 2212 -9.3489524862e-01 2.0062580134e+02
211433 6.6798669742e+00 -1.0052290403e+03 4.1735325774e+03 9.5258280359e+01 -1.0771017878e+01 -3.0366339456e+02 2212 -3.7591836085e+00 1.5840199242e+00
213257 1.5089971188e+02 -8.9092646117e+02 3.9158262155e+03 2.4191975108e+02 8.5622384801e+01 -3.4076706294e+02 2212 -4.6395094374e+00 5.2082376011e-01
213755 -1.9092904859e+02 -1.1025412645e+03 4.4890477050e+03 3.8935082757e+02 -1.6441439365e+01 -1.4732517133e+02 2212 -4.6650198703e+00 1.5207460895e+00
213865 7.0395627991e+01 -1.1239990776e+03 4.8163313646e+03 2.2769733097e+02 -5.8049250147e+00 -3.7884633788e+02 2212 -2.3344755901e+00 7.4491419259e-02
